,Residential L1,Residential L2,Residential MUD,Work,Public L2,Fast,Total
0,646.0699441221043,524.0683806069815,627.0000000000011,79.19999999999999,0.0,150.0,2026.338324729087
1,618.7999999999948,518.3739191109103,623.7758593176459,79.19999999999999,0.0,150.0,1990.149778428551
2,618.7999999999948,514.8000000000008,614.5036308543717,79.19999999999999,0.0,150.0,1977.3036308543674
3,618.7999999999948,514.8000000000008,613.8000000000011,79.19999999999999,0.0,8.53705375944223,1835.137053759439
4,618.7999999999948,508.2124074652733,613.8000000000011,79.19999999999999,0.0,0.0,1820.0124074652692
5,620.1999999999948,508.2000000000007,613.8000000000011,79.19999999999999,0.0,0.0,1821.3999999999967
6,620.1999999999948,500.15444168688543,613.7011520456672,79.19999999999999,0.0,0.0,1813.2555937325476
7,620.1999999999948,495.0000000000007,607.2000000000011,78.55881917991661,0.0,0.0,1800.958819179913
8,619.5218168887152,488.9707663011128,607.2000000000011,72.6,0.0,0.0,1788.2925831898292
9,618.7999999999948,483.82527867166584,597.8700490430997,72.6,0.0,0.0,1773.0953277147603
10,617.812755442707,488.40000000000066,600.600000000001,72.6,0.0,0.0,1779.4127554427087
11,618.7999999999948,488.40000000000066,600.600000000001,72.6,0.0,0.0,1780.3999999999965
12,617.6156159915403,488.40000000000066,600.600000000001,72.6,0.0,0.0,1779.2156159915419
13,617.3999999999949,484.5602455744407,597.5147061046941,72.6,0.0,0.0,1772.0749516791298
14,618.7999999999948,472.6440994249951,593.5428534890382,72.6,0.0,0.0,1757.586952914028
15,618.7999999999948,463.8880587157441,587.400000000001,72.6,0.0,0.0,1742.6880587157398
16,617.7039130665312,462.00000000000057,587.400000000001,72.6,0.0,0.0,1739.7039130665326
17,617.3999999999949,455.32455704356977,587.3489859623262,72.6,0.0,0.0,1732.6735430058907
18,616.7101258183455,448.8000000000005,578.2181284746961,70.37076091857818,0.0,0.0,1714.09901521162
19,616.1203252579643,448.8000000000005,573.9762884711029,66.0,0.0,0.0,1704.8966137290677
20,615.9999999999949,448.8000000000005,567.6000000000009,66.0,0.0,0.0,1698.3999999999965
21,615.9999999999949,448.8000000000005,574.200000000001,66.0,0.0,0.0,1704.9999999999964
22,615.8414851226964,444.79396161139084,574.200000000001,66.0,0.0,0.0,1700.8354467340882
23,614.5999999999949,442.2000000000005,574.200000000001,66.0,0.0,0.0,1696.9999999999964
24,614.5999999999949,442.2000000000005,574.200000000001,66.0,0.0,0.0,1696.9999999999964
25,614.5999999999949,448.8000000000005,574.200000000001,66.0,0.0,0.0,1703.5999999999965
26,614.5999999999949,445.5789684041151,580.800000000001,66.0,0.0,0.0,1706.9789684041111
27,614.0475499220015,442.2000000000005,580.800000000001,66.0,0.0,0.0,1703.0475499220029
28,613.1826057251965,437.46055548658126,580.800000000001,66.0,0.0,0.0,1697.4431612117787
29,611.799999999995,429.00000000000045,580.800000000001,66.0,0.0,0.0,1687.5999999999963
30,611.4275680532509,429.00000000000045,587.400000000001,66.0,0.0,0.0,1693.8275680532524
31,610.399999999995,429.00000000000045,594.000000000001,66.0,0.0,0.0,1699.3999999999965
32,610.399999999995,429.00000000000045,594.000000000001,66.0,0.0,0.0,1699.3999999999965
33,612.0702947307311,428.18624152083686,594.000000000001,63.84849991776494,0.0,0.0,1698.1050361693337
34,611.799999999995,422.40000000000043,592.7553282609953,59.400000000000006,0.0,0.0,1686.3553282609905
35,611.799999999995,422.40000000000043,584.1592340427981,59.400000000000006,0.0,0.0,1677.7592340427934
36,611.799999999995,422.40000000000043,587.400000000001,59.400000000000006,0.0,0.0,1680.9999999999964
37,611.9391489957516,422.40000000000043,587.400000000001,59.400000000000006,0.0,0.0,1681.1391489957532
38,611.799999999995,416.73265760353814,587.400000000001,59.400000000000006,0.0,0.0,1675.3326576035342
39,611.799999999995,406.4005344300176,592.0679079849701,59.400000000000006,0.0,0.0,1669.6684424149828
40,610.686737257152,396.00000000000034,583.8542960998498,59.400000000000006,0.0,0.0,1649.9410333570022
41,611.799999999995,396.00000000000034,580.800000000001,59.400000000000006,0.0,0.0,1647.9999999999964
42,611.799999999995,395.1399227563703,580.800000000001,59.400000000000006,0.0,0.0,1647.1399227563663
43,611.799999999995,386.86645811987285,580.800000000001,59.400000000000006,0.0,0.0,1638.8664581198689
44,611.6593406301025,382.8000000000003,580.800000000001,59.400000000000006,0.0,0.0,1634.659340630104
45,610.1457802786125,382.8000000000003,574.8489529293884,59.400000000000006,0.0,0.0,1627.1947332080013
46,608.0601650698643,382.8000000000003,580.800000000001,59.400000000000006,0.0,0.0,1631.0601650698657
47,605.35736006655,382.8000000000003,580.800000000001,66.0,0.0,150.0,1784.9573600665512
48,604.7999999999951,382.8000000000003,580.800000000001,66.0,0.0,150.0,1784.3999999999965
49,604.6100882502908,385.36787050471264,580.5058832771656,66.0,0.0,150.0,1786.483842032169
50,603.3999999999951,382.8000000000003,572.9669669768069,66.0,0.0,37.503768502210555,1662.6707354790128
51,603.3999999999951,382.8000000000003,567.6000000000009,66.0,0.0,0.0,1619.7999999999963
52,604.7999999999951,389.4000000000003,564.844358513065,66.0,0.0,0.0,1625.0443585130604
53,604.7999999999951,388.4678183939171,555.0236190674441,66.0,0.0,0.0,1614.2914374613563
54,604.472683464195,382.8000000000003,547.8000000000009,66.0,0.0,0.0,1601.0726834641962
55,604.5447632889386,382.8000000000003,545.50161488271,66.0,0.0,0.0,1598.846378171649
56,602.3240546691105,382.8000000000003,541.2000000000008,72.6,0.0,0.0,1598.9240546691117
57,601.9999999999951,382.68807662345546,541.2000000000008,72.6,0.0,0.0,1598.4880766234514
58,601.9999999999951,376.2000000000003,541.2000000000008,72.6,0.0,0.0,1591.9999999999961
59,601.0082233752169,376.2000000000003,537.3915066656788,72.6,0.0,0.0,1587.1997300408957
60,599.1015993685096,376.2000000000003,531.5641008811042,72.6,0.0,0.0,1579.465700249614
61,599.1999999999952,376.2000000000003,528.0000000000008,72.6,0.0,0.0,1575.9999999999961
62,599.1999999999952,376.2000000000003,534.6000000000008,72.6,0.0,0.0,1582.5999999999963
63,599.1999999999952,376.2000000000003,532.086571240567,72.6,0.0,0.0,1580.0865712405623
64,598.3310762958473,376.2000000000003,528.0000000000008,72.6,0.0,0.0,1575.1310762958483
65,597.7999999999952,376.2000000000003,528.0000000000008,72.6,0.0,0.0,1574.5999999999963
66,596.9400716879636,382.8000000000003,528.0000000000008,72.6,0.0,0.0,1580.3400716879646
67,596.1079645319198,377.4568677402566,529.627502019243,72.6,0.0,0.0,1575.7923342914194
68,594.9999999999952,376.2000000000003,528.0000000000008,72.6,0.0,0.0,1571.799999999996
69,594.9999999999952,376.2000000000003,534.6000000000008,72.6,0.0,0.0,1578.3999999999962
70,594.9999999999952,376.1401343275235,534.6000000000008,72.6,0.0,0.0,1578.3401343275195
71,594.9999999999952,363.4018650868509,532.940259907443,72.6,0.0,0.0,1563.9421249942889
72,596.3999999999952,363.0000000000002,528.0000000000008,67.54991806520663,0.0,0.0,1554.9499180652028
73,596.3999999999952,363.0000000000002,528.0000000000008,66.0,0.0,0.0,1553.3999999999962
74,596.2832800786538,363.0000000000002,524.5577799321832,66.0,0.0,0.0,1549.8410600108373
75,594.9999999999952,363.0000000000002,521.4000000000008,66.0,0.0,0.0,1545.3999999999962
76,594.9999999999952,363.0000000000002,521.4000000000008,66.0,0.0,0.0,1545.3999999999962
77,594.9999999999952,363.0000000000002,521.4000000000008,66.0,0.0,0.0,1545.3999999999962
78,594.0531368710533,356.8068996672958,521.4000000000008,66.0,0.0,0.0,1538.2600365383498
79,592.1999999999953,356.4000000000002,521.4000000000008,66.0,0.0,0.0,1535.9999999999964
80,591.1251381767302,356.4000000000002,521.4000000000008,66.0,0.0,0.0,1534.9251381767313
81,590.0064830479624,355.20833099110075,528.0000000000008,66.0,0.0,0.0,1539.214814039064
82,589.340970843923,344.36092644419386,521.9902875382546,66.0,0.0,0.0,1521.6921848263714
83,587.9999999999953,343.20000000000016,519.9295733108427,66.0,0.0,0.0,1517.1295733108382
84,586.7303879589913,343.20000000000016,514.8000000000008,66.0,0.0,0.0,1510.7303879589922
