,Residential L1,Residential L2,Residential MUD,Work,Public L2,Fast
0,646.0699441221043,524.0683806069815,627.0000000000011,86.96945914908626,0.0,150.0
1,618.7999999999948,518.3739191109103,623.7758593176459,85.73406142867724,0.0,150.0
2,618.7999999999948,514.8000000000008,614.5036308543717,84.61098662226588,0.0,150.0
3,618.7999999999948,514.8000000000008,613.8000000000011,83.59388498621328,0.0,8.53705375944223
4,618.7999999999948,508.2124074652733,613.8000000000011,82.67640677688037,0.0,0.0
5,620.1999999999948,508.2000000000007,613.8000000000011,81.85220225062822,0.0,0.0
6,620.1999999999948,500.15444168688543,613.7011520456672,81.11492166381787,0.0,0.0
7,620.1999999999948,495.0000000000007,607.2000000000011,80.45821527281028,0.0,0.0
8,619.5218168887152,488.9707663011128,607.2000000000011,79.87573333396645,0.0,0.0
9,618.7999999999948,483.82527867166584,597.8700490430997,79.36112610364746,0.0,0.0
10,617.812755442707,488.40000000000066,600.600000000001,78.9080438382143,0.0,0.0
11,618.7999999999948,488.40000000000066,600.600000000001,78.51013679402799,0.0,0.0
12,617.6156159915403,488.40000000000066,600.600000000001,78.16105522744952,0.0,0.0
13,617.3999999999949,484.5602455744407,597.5147061046941,77.85444939483995,0.0,0.0
14,618.7999999999948,472.6440994249951,593.5428534890382,77.58396955256025,0.0,0.0
15,618.7999999999948,463.8880587157441,587.400000000001,77.34326595697146,0.0,0.0
16,617.7039130665312,462.00000000000057,587.400000000001,77.12598886443458,0.0,0.0
17,617.3999999999949,455.32455704356977,587.3489859623262,76.92578853131064,0.0,0.0
18,616.7101258183455,448.8000000000005,578.2181284746961,76.73631521396067,0.0,0.0
19,616.1203252579643,448.8000000000005,573.9762884711029,76.55121916874566,0.0,0.0
20,615.9999999999949,448.8000000000005,567.6000000000009,76.36415065202662,0.0,0.0
21,615.9999999999949,448.8000000000005,574.200000000001,76.1687599201646,0.0,0.0
22,615.8414851226964,444.79396161139084,574.200000000001,75.9586972295206,0.0,0.0
23,614.5999999999949,442.2000000000005,574.200000000001,75.7276128364556,0.0,0.0
24,614.5999999999949,442.2000000000005,574.200000000001,75.46915699733069,0.0,0.0
25,614.5999999999949,448.8000000000005,574.200000000001,75.17697996850683,0.0,0.0
26,614.5999999999949,445.5789684041151,580.800000000001,74.84473200634503,0.0,0.0
27,614.0475499220015,442.2000000000005,580.800000000001,74.46606336720633,0.0,0.0
28,613.1826057251965,437.46055548658126,580.800000000001,74.03462430745174,0.0,0.0
29,611.799999999995,429.00000000000045,580.800000000001,73.54406508344226,0.0,0.0
30,611.4275680532509,429.00000000000045,587.400000000001,72.98803595153896,0.0,0.0
31,610.399999999995,429.00000000000045,594.000000000001,72.36293447394618,0.0,0.0
32,610.399999999995,429.00000000000045,594.000000000001,71.67614743624213,0.0,0.0
33,612.0702947307311,428.18624152083686,594.000000000001,70.9378089298482,0.0,0.0
34,611.799999999995,422.40000000000043,592.7553282609953,70.15805304618597,0.0,0.0
35,611.799999999995,422.40000000000043,584.1592340427981,69.34701387667694,0.0,0.0
36,611.799999999995,422.40000000000043,587.400000000001,68.5148255127426,0.0,0.0
37,611.9391489957516,422.40000000000043,587.400000000001,67.67162204580448,0.0,0.0
38,611.799999999995,416.73265760353814,587.400000000001,66.82753756728408,0.0,0.0
39,611.799999999995,406.4005344300176,592.0679079849701,65.99270616860291,0.0,0.0
40,610.686737257152,396.00000000000034,583.8542960998498,65.17726194118248,0.0,0.0
41,611.799999999995,396.00000000000034,580.800000000001,64.39133897644429,0.0,0.0
42,611.799999999995,395.1399227563703,580.800000000001,63.64507136580987,0.0,0.0
43,611.799999999995,386.86645811987285,580.800000000001,62.9485932007007,0.0,0.0
44,611.6593406301025,382.8000000000003,580.800000000001,62.312038572538285,0.0,0.0
45,610.1457802786125,382.8000000000003,574.8489529293884,61.74554157274418,0.0,0.0
46,608.0601650698643,382.8000000000003,580.800000000001,61.25633556271235,0.0,0.0
47,605.35736006655,382.8000000000003,580.800000000001,60.840050983726755,0.0,150.0
48,604.7999999999951,382.8000000000003,580.800000000001,60.48941754704387,0.0,150.0
49,604.6100882502908,385.36787050471264,580.5058832771656,60.1971649639201,0.0,150.0
50,603.3999999999951,382.8000000000003,572.9669669768069,59.956022945611956,0.0,37.503768502210555
51,603.3999999999951,382.8000000000003,567.6000000000009,59.75872120337587,0.0,0.0
52,604.7999999999951,389.4000000000003,564.844358513065,59.597989448468276,0.0,0.0
