,Residential L1,Residential L2,Residential MUD,Work,Public L2,Fast
0,0.0,89404.11024461838,0.0,1435.9800168511251,508.2000000000007,1173.1030520005725
1,0.0,89177.41685499904,0.0,1418.6349273596059,508.2000000000007,887.0481923511868
2,0.0,88848.43558673152,0.0,1404.0297103116725,508.2000000000007,750.0
3,0.0,88552.41237749583,0.0,1392.0119107799956,508.2000000000007,845.7326388156855
4,0.0,88256.91418891848,0.0,1382.4290738372451,503.86038752774925,625.8480310475603
5,0.0,87969.06497784654,0.0,1375.1287445560913,501.6000000000007,600.0
6,0.0,87761.13159398391,0.0,1369.9584680092055,495.95573693922364,750.0
7,0.0,87514.80616824103,0.0,1366.7657892692573,495.0000000000007,668.7997550007525
8,0.0,87267.61727663777,0.0,1365.3982534089182,494.99705041998936,399.6657873534252
9,0.0,86984.8122989325,0.0,1365.7034055008576,488.40000000000066,128.72761554117176
10,0.0,86801.45070064081,0.0,1367.5287906177473,488.40000000000066,0.0
11,0.0,86601.3531355605,0.0,1370.7219538322565,488.40000000000066,150.0
12,0.0,86361.64480309523,0.0,1375.1304402170565,486.41081804219385,150.0
13,0.0,86078.1678434491,0.0,1380.6017948448173,481.80000000000064,450.0
14,0.0,85867.6193239502,0.0,1386.9835627882094,476.66205285375474,450.0
15,0.0,85565.19698180597,0.0,1394.1232891199038,475.2000000000006,750.0
16,0.0,85179.44294837539,0.0,1401.8685189125702,472.011525971954,750.0
17,0.0,84964.4758790889,0.0,1410.0667972388799,468.6000000000006,1050.0
18,0.0,84747.77208226532,0.0,1418.5656691715026,468.6000000000006,1200.0
19,0.0,84515.09396665206,0.0,1427.2126797831095,468.6000000000006,1141.9000625115027
20,0.0,84218.6716437234,0.0,1435.8553741463707,468.6000000000006,1370.991476767224
21,0.0,83935.69397825083,0.0,1444.3412973339566,464.316888852896,1278.499685914165
22,0.0,83709.58972291689,0.0,1452.5179944185381,462.00000000000057,1273.5341939723949
23,0.0,83343.33214370892,0.0,1460.2330104727853,462.00000000000057,1367.3660123825248
24,0.0,83096.82204778188,0.0,1467.333890569369,459.92439568739303,1262.4612791442535
25,0.0,82769.96019335563,0.0,1473.6681797809592,462.00000000000057,1044.8691107869804
26,0.0,82467.63998046501,0.0,1479.083423180227,462.00000000000057,978.4312159217084
27,0.0,82065.49479453522,0.0,1483.4271658398422,460.677991548637,958.2175776927699
28,0.0,81754.37163457002,0.0,1486.5469528324759,455.40000000000055,891.2756714801126
29,0.0,81495.38697618464,0.0,1488.2903292307983,455.40000000000055,661.6889768070655
30,0.0,81199.92793770776,0.0,1488.5048401074798,455.40000000000055,600.0
31,0.0,80910.3006328476,0.0,1487.0888732144494,455.40000000000055,750.0
32,0.0,80584.3810832099,0.0,1484.1441870206716,455.40000000000055,750.0
33,0.0,80267.27750484663,0.0,1479.823382674368,453.3890269122651,621.9081620619154
34,0.0,80044.93142789365,0.0,1474.2790613237612,448.8000000000005,600.0
35,0.0,79755.86510651716,0.0,1467.663824117074,448.8000000000005,750.0
36,0.0,79400.40730230264,0.0,1460.1302722025289,442.85923241435376,750.0
37,0.0,79097.76118970018,0.0,1451.8310067283473,439.34362409030246,702.7700651340317
38,0.0,78765.9165178515,0.0,1442.9186288427527,435.6000000000005,750.0
39,0.0,78496.20180033901,0.0,1433.5457396939664,435.6000000000005,659.2315454636672
40,0.0,78245.15942426655,0.0,1423.8649404302118,435.6000000000005,900.0
41,0.0,77926.63677953291,0.0,1414.0288321997111,428.4890365872662,1050.0
42,0.0,77604.86132252452,0.0,1404.1900161506865,419.51905921509706,1050.0
43,0.0,77356.78515584103,0.0,1394.5010934313607,420.695244796044,922.3441528723889
44,0.0,77071.19007322296,0.0,1385.114665189955,414.1637349283724,633.2082340624372
