,Residential L1,Residential L2,Residential MUD,Work,Public L2,Fast,Total
0,15104.584640035295,12267.482477954869,15241.086234348488,396.00000000000034,0.0,81.16439884845377,43090.317751187096
1,14492.373569574009,12238.236286647807,15224.581023914761,396.00000000000034,0.0,0.0,42351.19088013658
2,14478.65383884713,12203.487778651235,15238.494569785087,395.39818524602515,0.0,0.0,42316.03437252948
3,14470.775147256029,12153.749179993456,15205.701237902662,388.4979704954991,0.0,0.0,42218.723535647645
4,14475.445987956218,12112.97604774421,15169.364971310513,389.4000000000003,0.0,150.0,42297.18700701094
5,14479.18682062664,12076.064340891879,15136.636859987831,389.4000000000003,0.0,150.0,42231.288021506356
6,14479.4571263923,12056.752956712295,15104.34650710837,389.4000000000003,0.0,150.0,42179.95659021297
7,14475.740661044152,12003.103011456671,15063.394169739495,382.8956109630338,0.0,150.0,42075.13345320334
8,14465.974500157276,11974.087562759036,15010.593430006378,382.8000000000003,0.0,300.0,42133.45549292269
9,14459.612315041011,11908.876760708445,14959.784103094567,382.8000000000003,0.0,450.0,42161.07317884403
10,14446.36589764534,11876.519459497962,14903.919532853015,382.8000000000003,0.0,450.0,42059.60488999632
11,14446.551999959023,11840.318977450637,14902.290500459749,382.8000000000003,0.0,450.0,42021.96147786941
12,14442.357768686321,11836.953242946567,14889.890252101146,382.8000000000003,0.0,450.0,42002.00126373404
13,14445.428787772838,11794.53795888183,14837.466273798696,382.8000000000003,0.0,450.0,41910.233020453365
14,14447.319516246875,11780.953737457085,14807.733363484826,379.7654243147274,0.0,316.8303134119667,41732.60235491548
15,14438.650239839393,11713.828537522912,14786.610777344831,369.60000000000025,0.0,300.0,41608.68955470713
16,14438.368625216524,11667.23672852629,14757.756990908598,369.60000000000025,0.0,300.0,41532.96234465141
17,14429.076996781007,11631.277605633695,14687.075126194672,365.09018585430744,0.0,198.50329976328226,41311.02321422696
18,14431.43648006822,11588.356732559032,14679.16994324916,360.65047234098483,0.0,150.0,41209.61362821739
19,14431.650698021025,11571.440727018324,14647.454144874979,356.4000000000002,0.0,150.0,41156.94556991433
20,14421.975421453682,11518.923098263273,14620.757675656663,356.4000000000002,0.0,150.0,41068.05619537362
21,14421.577017289044,11451.662226645794,14575.78000785636,352.10650549799976,0.0,3.2432870753250143,40804.369044364525
22,14430.70209314085,11377.978272951033,14553.56220007487,348.4281293403123,0.0,0.0,40710.67069550706
23,14435.71025972722,11298.195046886141,14516.757238968221,343.20000000000016,0.0,0.0,40593.86254558158
24,14432.940962601868,11245.501289714599,14481.03674637475,349.8000000000002,0.0,150.0,40659.278998691225
25,14436.643681530033,11200.346200098473,14446.45444626476,349.8000000000002,0.0,150.0,40583.24432789327
26,14445.291047724359,11131.587994935218,14403.436363858538,349.8000000000002,0.0,150.0,40480.11540651812
27,14443.221317432852,11060.197739381965,14349.413055813451,349.8000000000002,0.0,84.47500467775633,40287.107117306026
28,14440.638870051951,11006.958955878517,14300.200583886355,349.8000000000002,0.0,0.0,40097.59840981683
29,14430.705289102814,10951.22019869251,14268.921329924136,349.8000000000002,0.0,0.0,40000.64681771946
30,14413.663356021994,10861.602795640078,14250.114075404186,349.8000000000002,0.0,0.0,39875.18022706626
31,14409.251617451382,10784.85053103083,14208.342219343365,349.8000000000002,0.0,0.0,39752.24436782558
32,14403.16142032332,10736.3050182358,14145.392704544012,349.8000000000002,0.0,0.0,39634.659143103134
33,14407.927849774873,10726.987266573082,14108.95109797598,356.4000000000002,0.0,0.0,39600.266214323936
34,14403.223777764311,10699.006457810936,14070.917775851443,356.4000000000002,0.0,0.0,39529.54801142669
35,14400.608832303184,10627.974247458505,14015.883966403333,353.41161373965224,0.0,150.0,39547.87865990467
36,14401.571409601398,10603.648766415441,13998.096488901709,356.4000000000002,0.0,150.0,39509.716664918546
37,14389.902112540301,10597.05986172547,13982.589802525743,356.4000000000002,0.0,150.0,39475.95177679152
38,14378.87845257265,10557.354796297413,13943.98940883857,356.4000000000002,0.0,150.0,39386.622657708635
39,14372.38492616347,10545.820945390335,13929.886260093328,363.0000000000002,0.0,150.0,39361.092131647136
40,14363.435265367008,10463.781743742175,13892.930203708369,369.60000000000025,0.0,150.0,39239.74721281755
41,14359.69388678082,10432.476585111108,13855.719107088693,369.60000000000025,0.0,150.0,39167.48957898062
42,14350.79542639706,10391.59874684892,13791.625526796783,363.2126952708097,0.0,150.0,39047.23239531357
43,14337.674104023574,10378.360796514035,13779.926077095704,363.0000000000002,0.0,272.48359428112707,39131.444571914435
44,14331.34599331126,10330.390383199561,13767.664449946647,360.22481763056237,0.0,150.0,38939.62564408804
45,14324.336998351944,10275.436402769283,13765.155380605775,349.8000000000002,0.0,300.0,39014.728781727004
46,14318.597354735482,10249.110167220175,13735.759409815946,349.8000000000002,0.0,300.0,38953.266931771606
47,14307.83667329556,10219.952857025895,13732.15139308303,341.84082775765967,0.0,300.0,38901.78175116215
48,14306.563361287683,10209.901659348252,13702.956147211682,330.8454995104825,0.0,300.0,38850.266667358104
49,14303.489458676206,10172.262474829815,13656.492506639977,330.0000000000001,0.0,300.0,38762.244440145994
50,14298.96622033989,10128.401092352944,13632.836532461733,330.0000000000001,0.0,288.25409683831083,38678.45794199288
51,14291.874035606184,10103.558620259924,13602.673649665543,330.0000000000001,0.0,150.0,38478.10630553165
52,14284.556045663592,10048.388133168857,13591.72921671542,324.4447655872009,0.0,150.0,38399.11816113507
53,14282.515269049276,9993.11860474492,13537.37701814347,323.4000000000001,0.0,150.0,38286.41089193767
54,14275.289972807443,9951.714483799935,13532.362246470148,312.1730132155911,0.0,150.0,38221.53971629312
55,14273.21661258852,9882.76720381489,13506.616535468207,308.8485832354566,0.0,300.0,38271.44893510707
56,14264.37494689964,9836.345727699134,13475.177470484396,303.6,0.0,300.0,38179.49814508316
57,14252.198032934622,9784.278209029842,13389.603280957594,303.6,0.0,300.0,38029.67952292206
58,14237.613620928587,9714.48034671478,13346.395329989153,303.6,0.0,259.20220304781867,37861.29150068034
59,14230.194634999658,9670.92437859939,13336.124150808175,296.0436438567249,0.0,150.0,37683.28680826395
60,14233.804058565687,9620.630628843068,13319.38038692949,290.4,0.0,150.0,37614.215074338244
61,14218.292510251198,9555.971037761508,13289.438265480523,290.4,0.0,6.728897890429906,37360.83071138366
62,14213.53918326829,9495.145154699554,13292.276225634883,290.4,0.0,0.0,37291.36056360273
63,14202.416571444295,9433.506718309409,13283.907193598296,284.0715771601943,0.0,150.0,37353.9020605122
64,14197.855482287041,9403.691623925784,13249.863907186189,283.3587695010689,0.0,150.0,37284.76978290009
65,14187.859363397089,9381.026583855182,13237.888504380016,273.22444673392283,0.0,39.629375448235926,37119.62827381445
66,14172.54857431856,9337.322386566324,13217.83059260741,270.5999999999999,0.0,0.0,36998.301553492296
67,14166.954237689772,9290.84639081072,13169.835132763521,270.5999999999999,0.0,0.0,36898.23576126401
68,14161.167651558892,9236.059312185638,13124.18453000144,270.5999999999999,0.0,0.0,36792.011493745966
69,14159.162189809043,9187.270863078398,13113.187362424236,270.5999999999999,0.0,0.0,36730.220415311676
70,14156.034357852224,9156.456089350073,13051.268559978062,270.5999999999999,0.0,0.0,36634.359007180356
71,14158.565414052533,9120.83187451914,13005.929726735225,270.5999999999999,0.0,0.0,36555.927015306894
72,14151.44077778336,9074.722641063827,12960.460078360235,270.5999999999999,0.0,0.0,36457.22349720742
73,14148.382696374774,9050.314105084984,12921.825313122843,270.5999999999999,0.0,0.0,36391.1221145826
74,14137.219281803178,9009.853076296007,12850.071849604017,262.8105374789279,0.0,0.0,36259.95474518213
75,14134.768197409903,8964.463429588035,12841.84174103102,254.0733950757072,0.0,0.0,36195.14676310466
