,Residential L1,Residential L2,Residential MUD,Work,Public L2,Fast
0,30916.296870282247,25005.84475223311,31061.079489326778,672.006493888015,0.0,1064.7850692282973
1,29655.17577113006,24971.327330201875,30976.689455938835,663.8397435026492,0.0,1383.1153197866865
2,29656.178880734697,24960.528778521577,30880.30660124216,656.3989302846643,0.0,1350.0
3,29634.317289894207,24945.719419673675,30805.71321562522,649.639081608421,0.0,1244.5583930236785
4,29616.4344913154,24854.727481910493,30727.41584111939,643.5152248482794,0.0,1126.2455605451942
5,29603.886779096927,24817.470462958892,30628.756920655087,637.982387378601,0.0,915.1419704141417
6,29587.63425691177,24774.90611472261,30579.93564212962,632.995596573746,0.0,870.5553576556101
7,29573.163934557393,24695.588638277615,30451.32366920164,628.509879808075,0.0,401.73922281846694
8,29570.68965466913,24633.735420136647,30359.42258604394,624.4802644559487,0.0,300.0
9,29558.37407786943,24564.789929636238,30310.047407785736,620.861777891728,0.0,244.59565005018106
10,29559.576567107295,24537.669239392355,30182.82195624881,617.6094474897733,0.0,150.0
11,29565.995726439807,24415.467657124005,30110.166376038487,614.6783006244455,0.0,300.0
12,29558.218324551075,24328.849730085843,30021.208618100907,612.0233646701048,0.0,300.0
13,29546.749518002787,24249.30944386709,29917.57987587845,609.5996670011122,0.0,435.5526051808646
14,29527.455936459923,24114.80662667457,29784.8475882171,607.3622349918281,0.0,578.8815719260183
15,29515.169738780914,24061.402526824117,29680.829664053337,605.2660960166137,0.0,600.0
16,29491.480915728498,24014.319917062076,29616.445968197455,603.2662774498289,0.0,600.0
17,29496.346313088718,23930.38072051438,29545.893184404627,601.3178066658348,0.0,750.0
18,29492.34951898059,23860.124327596433,29472.286729940697,599.3757110389921,0.0,750.0
19,29486.72135320242,23809.831337721145,29378.733455741378,597.3950179436613,0.0,750.0
20,29474.278541293363,23735.961871926964,29319.41570882236,595.3307547542031,0.0,750.0
21,29463.285606446756,23679.459050802365,29265.717974966163,593.1379488449778,0.0,897.3487956182078
22,29444.98861730175,23604.810950566123,29195.4314135055,590.7716275903467,0.0,900.0
23,29433.01291088059,23507.390542106274,29106.86574105524,588.18681836467,0.0,1050.0
24,29405.055788521193,23474.82112823845,29024.369852778622,585.3385485423087,0.0,1050.0
25,29363.972973371867,23408.800739580478,28934.521193107164,582.181845497623,0.0,1052.9713133482844
26,29358.685693298026,23277.812827866524,28830.499788734447,578.6717366049738,0.0,1033.6571156687244
27,29360.157947078085,23166.282247421845,28735.384781139186,574.7632492387219,0.0,724.5950450645665
28,29344.610183191893,23113.21953151055,28643.5170055862,570.4114107732275,0.0,549.2142600809308
29,29340.2244546793,23011.17555640878,28604.742082440272,565.5712485828517,0.0,600.0
30,29339.62431084397,22935.179576598694,28488.80138844179,560.1977900419549,0.0,568.0254466149878
31,29325.15152200047,22856.315191229423,28395.448393306928,554.2689984547116,0.0,450.0
32,29322.87134362784,22829.242244347544,28335.75106417542,547.8545808445521,0.0,450.0
33,29316.20072559951,22749.88042248161,28273.790824239528,541.0471801647195,0.0,450.0
34,29312.33023241932,22629.12023045148,28203.281601660303,533.9394393684579,0.0,367.30735602004523
35,29299.986652173648,22523.578516781043,28097.447485981847,526.6240014090107,0.0,362.9144704445831
36,29283.436560836184,22435.91439600271,28000.095929390227,519.193509239622,0.0,600.0
37,29282.13708875065,22369.99639373489,27964.057054946385,511.7406058135354,0.0,600.0
38,29266.014831294666,22301.46040131832,27876.284269299187,504.3579340839945,0.0,600.0
39,29243.900977260993,22158.50287888808,27821.899784127963,497.13813700424305,0.0,600.0
40,29224.734467192324,22016.610890943575,27753.131829399208,490.17385752752483,0.0,750.0
41,29215.139253207744,21909.36539291641,27762.536115743078,483.5577386070835,0.0,1050.0
42,29200.60993259079,21848.178152505283,27730.091064588225,477.38242319616296,0.0,1021.8278721441006
43,29189.762046087762,21784.442605184217,27660.2277057424,471.7405542480068,0.0,900.0
44,29184.483498370595,21738.312037595028,27558.12905603086,466.7247747158585,0.0,907.4396551878933
45,29176.721308853077,21630.79648032442,27466.331002504285,462.42772755296215,0.0,1050.0
46,29167.701141028832,21567.164314635855,27429.239463249323,458.9135534058273,0.0,885.9045472288308
47,29153.953440709138,21479.925351720678,27312.7268412537,456.13238369402853,0.0,671.4952236030433
48,29134.742641560337,21412.659384081944,27248.925404117745,454.0058475304058,0.0,600.0
49,29141.677073018313,21323.093454477308,27172.815059109293,452.4555740277995,0.0,545.9477272931051
50,29130.05484918436,21220.971052573175,27092.37410055338,451.40319229905026,0.0,450.0
51,29106.270083971303,21097.481282166398,26995.1232821482,450.7703314569983,0.0,750.0
52,29095.668575101146,21040.897822948355,26937.605837037132,450.4786206144836,0.0,708.0621287037836
53,29080.70109670127,21001.898090336497,26827.28986156248,450.44968888434687,0.0,600.0
54,29065.672130418774,20887.680928982183,26747.53341958151,450.6051653794284,0.0,600.0
55,29051.001220157847,20849.91545617023,26675.386877284654,450.8666792125683,0.0,750.0
56,29030.91715962722,20800.64667225076,26658.662561094523,451.1558594966071,0.0,683.00656662048
57,29027.956226231076,20769.2303793784,26595.102051310158,451.39433534438524,0.0,600.0
58,29008.710187711047,20713.19701818238,26538.836875654586,451.5037358687428,0.0,666.1763906137885
59,28995.688349066746,20651.597133634914,26481.015669357577,451.4056901825201,0.0,654.9754902719677
60,28982.94160237182,20576.77165330747,26417.753052320288,451.02182739855795,0.0,537.6546326658105
61,28969.186292461112,20508.53446794745,26370.90620028696,450.2942769286398,0.0,444.5467110639626
62,28959.544794425245,20444.506126747958,26310.72000745761,449.24716938032583,0.0,450.0
63,28952.33147186665,20334.552691885543,26258.311330340406,447.92513566011917,0.0,734.1426188530509
64,28950.00909750091,20249.067402090943,26245.221140045003,446.3728066745232,0.0,600.0
65,28938.77773765845,20129.23323554138,26192.76160893097,444.6348133300416,0.0,600.0
66,28922.27569548554,20025.10091887537,26123.55985102113,442.7557865331778,0.0,521.7835589090473
67,28915.520533380073,19941.097496093556,26048.095380007842,440.78035719043487,0.0,600.0
68,28900.364146697306,19837.943544055313,25990.65512301726,438.7531562083165,0.0,600.0
69,28886.3115372688,19757.676887870384,25975.44668975964,436.71881449332614,0.0,649.7882801261094
70,28872.883152187216,19692.458753387535,25917.82474945726,434.72196295196693,0.0,900.0
71,28855.235006703973,19603.21186515927,25885.61855949303,432.80723249074254,0.0,900.0
72,28844.195554205988,19534.964931285747,25782.26493622547,431.01925401615665,0.0,900.0
73,28833.33277182678,19443.772793745888,25707.196573385743,429.4026584347122,0.0,900.0
74,28834.58843583093,19385.36445137043,25617.87081812453,428.0020766529127,0.0,1150.347821461115
75,28814.55151291973,19359.34793946861,25580.329234870904,426.8621395772619,0.0,985.878343831042
76,28804.11714558716,19253.358217328383,25486.24427820498,426.0153408208799,0.0,779.5950202801621
77,28791.566104110352,19177.473686558933,25366.001801027665,425.4456248233558,0.0,750.0
78,28785.628907830393,19089.817041439746,25343.956167583106,425.1247987308952,0.0,698.9372698725595
79,28776.779738950896,18990.036422203233,25276.305884881604,425.02466968970396,0.0,687.5219370365686
80,28769.711815643863,18853.556762619974,25203.09392670589,425.11704484598806,0.0,600.0
81,28762.26957210232,18726.089321059204,25110.71134578121,425.37373134595333,0.0,600.0
82,28756.088532298025,18641.416151955607,25044.908701695436,425.76653633580537,0.0,600.0
83,28748.15118573281,18573.052781247115,25004.428763266264,426.2672669617502,0.0,900.0
84,28749.42862932942,18478.913544020423,24903.3952463295,426.8477303699937,0.0,1050.0
85,28737.55797223622,18377.397821532446,24847.871113993286,427.4797337067414,0.0,1050.0
86,28725.09868209856,18311.811280828093,24784.052358572924,428.1350841181995,0.0,1050.0
87,28708.67700666965,18195.236106934804,24656.09531773901,428.7855887505738,0.0,1050.0
88,28690.377847252126,18114.914936835467,24576.900293838247,429.40305475007,0.0,1050.0
89,28684.02182768349,18032.838009660427,24511.597319368808,429.9592892628938,0.0,1302.3237916747148
90,28671.02975494238,17942.430958373923,24452.395994862603,430.42609943525144,0.0,1350.0
91,28659.210484711464,17830.469328030907,24356.24526070453,430.77994984888164,0.0,1585.0906159175684
92,28650.848636148505,17785.86361548979,24287.8115208183,431.01593482765753,0.0,1359.95172436363
93,28641.75589087389,17717.209251016473,24215.06333638065,431.13380613098496,0.0,1200.0
94,28615.363424201514,17672.664180414708,24162.522378753845,431.1333155182699,0.0,1155.6815590523724
95,28599.46524752346,17600.244608850262,24052.15402561341,431.01421474891873,0.0,987.5565128603134
96,28591.577679959264,17457.859011508343,23954.64018117106,430.7762555823374,0.0,900.0
97,28578.490579795332,17388.091171489366,23827.140093595695,430.4191897779318,0.0,574.1582193844583
98,28562.623970844634,17322.041309967644,23762.431223479096,429.94276909510825,0.0,197.3423756516631
99,28552.49237493459,17245.35887476966,23662.710768388213,429.34674529327276,0.0,150.0
100,28539.870614528325,17105.743486317853,23603.605437106304,428.63087013183116,0.0,150.0
