,Residential L1,Residential L2,Residential MUD,Work,Public L2,Fast,Total
0,6893.101150661686,5666.623417911396,7018.0873949360275,164.99999999999991,0.0,0.0,19742.81196350911
1,6608.319096153519,5655.353754569935,7018.567070067372,164.99999999999991,0.0,0.0,19447.239920790827
2,6604.977106948847,5625.9534063316805,7007.919302256064,164.99999999999991,0.0,0.0,19403.849815536592
3,6606.005185125316,5580.011585052556,7002.598159357225,164.99999999999991,0.0,0.0,19353.6149295351
4,6612.0523260365435,5554.510454258496,7000.231820376019,164.99999999999991,0.0,0.0,19331.79460067106
5,6607.312752148872,5545.15736075831,6976.619875932888,164.99999999999991,0.0,150.0,19444.08998884007
6,6607.052538339398,5523.51805899334,6954.787901103724,164.99999999999991,0.0,150.0,19400.358498436464
7,6601.514942079136,5504.346859442315,6925.950800748267,164.99999999999991,0.0,150.0,19346.812602269718
8,6607.711627802668,5483.81843218074,6876.563199701643,160.71048351868714,0.0,300.0,19428.803743203738
9,6603.9391607007765,5447.78955019969,6867.200468312176,154.58027772761938,0.0,300.0,19373.50945694026
10,6601.289963093024,5410.412519329722,6851.530202427573,147.87075108372875,0.0,300.0,19311.103435934052
11,6604.367967539425,5395.972929124246,6849.3309149698225,145.19999999999993,0.0,450.0,19444.871811633493
12,6602.080242548519,5368.266951308786,6840.950358871425,145.19999999999993,0.0,450.0,19406.49755272873
13,6605.510579554145,5365.80000000003,6822.898407202368,145.19999999999993,0.0,365.265154801451,19304.674141557993
14,6599.572318663759,5359.691057408833,6763.103306173662,145.19999999999993,0.0,300.0,19167.566682246255
15,6597.970741789196,5333.037615381659,6717.553701765561,145.19999999999993,0.0,300.0,19093.762058936416
16,6601.606237989034,5314.876822262847,6679.395195896885,145.19999999999993,0.0,170.1185997707227,18911.19685591949
17,6600.819618992931,5299.985688074501,6652.800000000101,144.87457242460965,0.0,150.0,18848.479879492144
18,6597.6271354713435,5286.89301652183,6640.160750511592,138.59999999999994,0.0,150.0,18813.28090250476
19,6592.478819170301,5274.823027495096,6627.778993004447,138.59999999999994,0.0,150.0,18783.68083966984
20,6594.989216078467,5245.892082459503,6616.6026546132425,135.15733574276953,0.0,150.0,18742.64128889398
21,6594.052567308205,5247.000000000024,6605.984468926315,125.39999999999995,0.0,150.0,18722.437036234543
22,6592.294873715638,5232.029616042126,6586.771054794841,125.39999999999995,0.0,150.0,18686.495544552607
23,6589.740447831218,5212.234801857476,6548.387422392026,125.39999999999995,0.0,150.0,18625.76267208072
24,6583.733664896567,5177.918965015009,6541.285941208203,122.03297106213505,0.0,80.67596531435342,18505.647507496265
25,6582.495336132387,5184.461742696665,6537.282029210814,118.79999999999995,0.0,0.0,18423.039108039866
26,6578.4080437884395,5162.211712531784,6525.071114836868,118.79999999999995,0.0,0.0,18384.49087115709
27,6583.408423583088,5119.336292550191,6504.760797637038,118.79999999999995,0.0,0.0,18326.305513770316
28,6577.620917002689,5088.482309296129,6490.431799747137,118.79999999999995,0.0,0.0,18275.335026045952
29,6576.855116616942,5057.709636017715,6464.117348914312,118.79999999999995,0.0,0.0,18217.48210154897
